"","x"
"20104","US"
"20105","US"
"20106","US"
"20107","US"
"20108","US"
"20109","US"
"20110","US"
"20111","US"
"20112","US"
"20113","US"
"20114","US"
"20115","US"
"20116","US"
"20117","US"
"20118","US"
"20119","US"
"20120","US"
"20121","US"
"20122","US"
"20123","US"
"20124","US"
"20125","US"
"20126","US"
"20127","US"
"20128","US"
"20129","US"
"20130","US"
"20131","US"
"20132","US"
"20133","US"
"20134","US"
"20135","US"
"20136","US"
"20137","US"
"20138","US"
"20139","US"
"20140","US"
"20141","US"
"20142","US"
"20143","US"
"20144","US"
"20145","US"
"20146","US"
"20147","US"
"20148","US"
"20149","US"
"20150","US"
"20151","US"
"20152","US"
"20153","US"
"20154","US"
"20155","US"
"20156","US"
"20157","US"
"20158","US"
"20159","US"
"20160","US"
"20161","US"
"20162","US"
"20163","US"
"20164","US"
"20165","US"
"20166","US"
"20167","US"
"20168","US"
"20169","US"
"20170","US"
"20171","US"
"20172","US"
"20173","US"
"20174","US"
"20175","US"
"20176","US"
"20177","US"
"20178","US"
"20179","US"
"20180","US"
"20181","US"
"20182","US"
"20183","US"
"20184","US"
"20185","US"
"20186","US"
"20187","US"
"20188","US"
"20189","US"
"20190","US"
"20191","US"
"20192","US"
"20193","US"
"20194","US"
"20195","US"
"20196","US"
"20197","US"
"20198","US"
"20199","US"
"20200","US"
"20201","US"
"20202","US"
"20203","US"
"20204","US"
"20205","US"
"20206","US"
"20207","US"
"20208","US"
"20209","US"
"20210","US"
"20211","US"
"20212","US"
"20213","US"
"20214","US"
"20215","US"
"20216","US"
"20217","US"
"20218","US"
"20219","US"
"20220","US"
"20221","US"
"20222","US"
"20223","US"
"20224","US"
"20225","US"
"20226","US"
"20227","US"
"20228","US"
"20229","US"
"20230","US"
"20231","US"
"20232","US"
"20233","US"
"20234","US"
"20235","US"
"20236","US"
"20237","US"
"20238","US"
"20239","US"
"20240","US"
"20241","US"
"20242","US"
"20243","US"
"20244","US"
"20245","US"
"20246","US"
"20247","US"
"20248","US"
"20249","US"
"20250","US"
"20251","US"
"20252","US"
"20253","US"
"20254","US"
"20255","US"
"20256","US"
"20257","US"
"20258","US"
"20259","US"
"20260","US"
"20261","US"
"20262","US"
"20263","US"
"20264","US"
"20265","US"
"20266","US"
"20267","US"
"20268","US"
"20269","US"
"20270","US"
"20271","US"
"20272","US"
"20273","US"
"20274","US"
"20275","US"
"20276","US"
"20277","US"
"20278","US"
"20279","US"
"20280","US"
"20281","US"
"20282","US"
"20283","US"
"20284","US"
"20285","US"
"20286","US"
"20287","US"
"20288","US"
"20289","US"
"20290","US"
"20291","US"
"20292","US"
"20293","US"
"20294","US"
"20295","US"
"20296","US"
"20297","US"
"20298","US"
"20299","US"
"20300","US"
"20301","US"
"20302","US"
"20303","US"
"20304","US"
"20305","US"
"20306","US"
"20307","US"
"20308","US"
"20309","US"
"20310","US"
"20311","US"
"20312","US"
"20313","US"
"20314","US"
"20315","US"
"20316","US"
"20317","US"
"20318","US"
"20319","US"
"20320","US"
"20321","US"
"20322","US"
"20323","US"
"20324","US"
"20325","US"
"20326","US"
"20327","US"
"20328","US"
"20329","US"
"20330","US"
"20331","US"
"20332","US"
"20333","US"
"20334","US"
"20335","US"
"20336","US"
"20337","US"
"20338","US"
"20339","US"
"20340","US"
"20341","US"
"20342","US"
"20343","US"
"20344","US"
"20345","US"
"20346","US"
"20347","US"
"20348","US"
"20349","US"
"20350","US"
"20351","US"
"20352","US"
"20353","US"
"20354","US"
"20355","US"
"20356","US"
"20357","US"
"20358","US"
"20359","US"
"20360","US"
"20361","US"
"20362","US"
"20363","US"
"20364","US"
"20365","US"
"20366","US"
"20367","US"
"20368","US"
"20369","US"
"20370","US"
"20371","US"
"20372","US"
"20373","US"
"20374","US"
"20375","US"
"20376","US"
"20377","US"
"20378","US"
"20379","US"
"20380","US"
"20381","US"
"20382","US"
"20383","US"
"20384","US"
"20385","US"
"20386","US"
"20387","US"
"20388","US"
"20389","US"
"20390","US"
"20391","US"
"20392","US"
"20393","US"
"20394","US"
"20395","US"
"20396","US"
"20397","US"
"20398","US"
"20399","US"
"20400","US"
"20401","US"
"20402","US"
"20403","US"
"20404","US"
"20405","US"
"20406","US"
"20407","US"
"20408","US"
"20409","US"
"20410","US"
"20411","US"
"20412","US"
"20413","US"
"20414","US"
"20415","US"
"20416","US"
"20417","US"
"20418","US"
"20419","US"
"20420","US"
"20421","US"
"20422","US"
"20423","US"
"20424","US"
"20425","US"
"20426","US"
"20427","US"
"20428","US"
"20429","US"
"20430","US"
"20431","US"
"20432","US"
"20433","US"
"20434","US"
"20435","US"
"20436","US"
"20437","US"
"20438","US"
"20439","US"
"20440","US"
"20441","US"
"20442","US"
"20443","US"
"20444","US"
"20445","US"
"20446","US"
"20447","US"
"20448","US"
"20449","US"
"20450","US"
"20451","US"
"20452","US"
"20453","US"
"20454","US"
"20455","US"
"20456","US"
"20457","US"
"20458","US"
"20459","US"
"20460","US"
"20461","US"
"20462","US"
"20463","US"
"20464","US"
"20465","US"
"20466","US"
"20467","US"
"20468","US"
"20469","US"
"20470","US"
"20471","US"
"20472","US"
"20473","US"
"20474","US"
"20475","US"
"20476","US"
"20477","US"
"20478","US"
"20479","US"
"20480","US"
"20481","US"
"20482","US"
"20483","US"
"20484","US"
"20485","US"
"20486","US"
"20487","US"
"20488","US"
"20489","US"
"20490","US"
"20491","US"
"20492","US"
"20493","US"
"20494","US"
"20495","US"
"20496","US"
"20497","US"
"20498","US"
"20499","US"
"20500","US"
"20501","US"
"20502","US"
"20503","US"
"20504","US"
"20505","US"
"20506","US"
"20507","US"
"20508","US"
"20509","US"
"20510","US"
"20511","US"
"20512","US"
"20513","US"
"20514","US"
"20515","US"
"20516","US"
"20517","US"
"20518","US"
"20519","US"
"20520","US"
"20521","US"
"20522","US"
"20523","US"
"20524","US"
"20525","US"
"20526","US"
"20527","US"
"20528","US"
"20529","US"
"20530","US"
"20531","US"
"20532","US"
"20533","US"
"20534","US"
"20535","US"
"20536","US"
"20537","US"
"20538","US"
"20539","US"
"20540","US"
"20541","US"
"20542","US"
"20543","US"
"20544","US"
"20545","US"
"20546","US"
"20547","US"
"20548","US"
"20549","US"
"20550","US"
"20551","US"
"20552","US"
"20553","US"
"20554","US"
"20555","US"
"20556","US"
"20557","US"
"20558","US"
"20559","US"
"20560","US"
"20561","US"
"20562","US"
"20563","US"
"20564","US"
"20565","US"
"20566","US"
"20567","US"
"20568","US"
"20569","US"
"20570","US"
"20571","US"
"20572","US"
"20573","US"
"20574","US"
"20575","US"
"20576","US"
"20577","US"
"20578","US"
"20579","US"
"20580","US"
"20581","US"
"20582","US"
"20583","US"
"20584","US"
"20585","US"
"20586","US"
"20587","US"
"20588","US"
"20589","US"
"20590","US"
"20591","US"
"20592","US"
"20593","US"
"20594","US"
"20595","US"
"20596","US"
"20597","US"
"20598","US"
"20599","US"
"20600","US"
"20601","US"
"20602","US"
"20603","US"
"20604","US"
"20605","US"
"20606","US"
"20607","US"
"20608","US"
"20609","US"
"20610","US"
"20611","US"
"20612","US"
"20613","US"
"20614","US"
"20615","US"
"20616","US"
"20617","US"
"20618","US"
"20619","US"
"20620","US"
"20621","US"
"20622","US"
"20623","US"
"20624","US"
"20625","US"
"20626","US"
"20627","US"
"20628","US"
"20629","US"
"20630","US"
"20631","US"
"20632","US"
"20633","US"
"20634","US"
"20635","US"
"20636","US"
"20637","US"
"20638","US"
"20639","US"
"20640","US"
"20641","US"
"20642","US"
"20643","US"
"20644","US"
"20645","US"
"20646","US"
"20647","US"
"20648","US"
"20649","US"
"20650","US"
"20651","US"
"20652","US"
"20653","US"
"20654","US"
"20655","US"
"20656","US"
"20657","US"
"20658","US"
"20659","US"
"20660","US"
"20661","US"
"20662","US"
"20663","US"
"20664","US"
"20665","US"
"20666","US"
"20667","US"
"20668","US"
"20669","US"
"20670","US"
"20671","US"
"20672","US"
"20673","US"
"20674","US"
"20675","US"
"20676","US"
"20677","US"
"20678","US"
"20679","US"
"20680","US"
"20681","US"
"20682","US"
"20683","US"
"20684","US"
"20685","US"
"20686","US"
"20687","US"
"20688","US"
"20689","US"
"20690","US"
"20691","US"
"20692","US"
"20693","US"
"20694","US"
"20695","US"
"20696","US"
"20697","US"
"20698","US"
"20699","US"
"20700","US"
"20701","US"
"20702","US"
"20703","US"
"20704","US"
"20705","US"
"20706","US"
"20707","US"
"20708","US"
"20709","US"
"20710","US"
"20711","US"
"20712","US"
"20713","US"
"20714","US"
"20715","US"
"20716","US"
"20717","US"
"20718","US"
"20719","US"
"20720","US"
"20721","US"
"20722","US"
"20723","US"
"20724","US"
"20725","US"
"20726","US"
"20727","US"
"20728","US"
"20729","US"
"20730","US"
"20731","US"
"20732","US"
"20733","US"
"20734","US"
"20735","US"
"20736","US"
"20737","US"
"20738","US"
"20739","US"
"20740","US"
"20741","US"
"20742","US"
"20743","US"
"20744","US"
"20745","US"
"20746","US"
"20747","US"
"20748","US"
"20749","US"
"20750","US"
"20751","US"
"20752","US"
"20753","US"
"20754","US"
"20755","US"
"20756","US"
"20757","US"
"20758","US"
"20759","US"
"20760","US"
"20761","US"
"20762","US"
"20763","US"
"20764","US"
"20765","US"
"20766","US"
"20767","US"
"20768","US"
"20769","US"
"20770","US"
"20771","US"
"20772","US"
"20773","US"
"20774","US"
"20775","other"
"20776","US"
"20777","US"
"20778","US"
"20779","US"
"20780","US"
"20781","US"
"20782","US"
"20783","US"
"20784","US"
"20785","US"
"20786","US"
"20787","US"
"20788","US"
"20789","US"
"20790","US"
"20791","US"
"20792","US"
"20793","US"
"20794","US"
"20795","US"
"20796","US"
"20797","US"
"20798","US"
"20799","US"
"20800","US"
"20801","US"
"20802","US"
"20803","US"
"20804","US"
"20805","US"
"20806","US"
"20807","US"
"20808","US"
"20809","US"
"20810","US"
"20811","US"
"20812","US"
"20813","US"
"20814","US"
"20815","US"
"20816","US"
"20817","US"
"20818","US"
"20819","US"
"20820","US"
"20821","US"
"20822","US"
"20823","US"
"20824","US"
"20825","US"
"20826","US"
"20827","US"
"20828","US"
"20829","US"
"20830","US"
"20831","US"
"20832","US"
"20833","US"
"20834","US"
"20835","US"
"20836","US"
"20837","US"
"20838","US"
"20839","US"
"20840","US"
"20841","US"
"20842","US"
"20843","US"
"20844","US"
"20845","US"
"20846","US"
"20847","US"
"20848","US"
"20849","US"
"20850","US"
"20851","US"
"20852","US"
"20853","US"
"20854","US"
"20855","US"
"20856","US"
"20857","US"
"20858","US"
"20859","US"
"20860","US"
"20861","US"
"20862","US"
"20863","US"
"20864","US"
"20865","US"
"20866","US"
"20867","US"
"20868","US"
"20869","US"
"20870","US"
"20871","US"
"20872","US"
"20873","US"
"20874","US"
"20875","US"
"20876","US"
"20877","US"
"20878","US"
"20879","US"
"20880","US"
"20881","US"
"20882","US"
"20883","US"
"20884","US"
"20885","US"
"20886","US"
"20887","US"
"20888","US"
"20889","US"
"20890","US"
"20891","US"
"20892","US"
"20893","US"
"20894","US"
"20895","US"
"20896","US"
"20897","US"
"20898","US"
"20899","US"
"20900","US"
"20901","US"
"20902","US"
"20903","US"
"20904","US"
"20905","US"
"20906","US"
"20907","US"
"20908","US"
"20909","US"
"20910","US"
"20911","US"
"20912","US"
"20913","US"
"20914","US"
"20915","US"
"20916","US"
"20917","US"
"20918","US"
"20919","US"
"20920","US"
"20921","US"
"20922","US"
"20923","US"
"20924","US"
"20925","US"
"20926","US"
"20927","US"
"20928","US"
"20929","US"
"20930","US"
"20931","US"
"20932","US"
"20933","US"
"20934","US"
"20935","US"
"20936","US"
"20937","US"
"20938","US"
"20939","US"
"20940","US"
"20941","US"
"20942","US"
"20943","US"
"20944","IT"
"20945","US"
"20946","US"
"20947","US"
"20948","US"
"20949","US"
"20950","US"
"20951","US"
"20952","US"
"20953","US"
"20954","US"
"20955","US"
"20956","US"
"20957","IT"
"20958","US"
"20959","US"
"20960","US"
"20961","US"
"20962","US"
"20963","US"
"20964","US"
"20965","US"
"20966","US"
"20967","US"
"20968","US"
"20969","US"
"20970","US"
"20971","US"
"20972","US"
"20973","US"
"20974","US"
"20975","US"
"20976","US"
"20977","US"
"20978","US"
"20979","US"
"20980","US"
"20981","US"
"20982","US"
"20983","US"
"20984","US"
"20985","US"
"20986","US"
"20987","US"
"20988","US"
"20989","US"
"20990","US"
"20991","US"
"20992","US"
"20993","US"
"20994","US"
"20995","US"
"20996","US"
"20997","US"
"20998","US"
"20999","US"
"21000","US"
"21001","US"
"21002","US"
"21003","US"
"21004","US"
"21005","US"
"21006","US"
"21007","US"
"21008","US"
"21009","US"
"21010","US"
"21011","US"
"21012","US"
"21013","US"
"21014","US"
"21015","US"
"21016","US"
"21017","US"
"21018","US"
"21019","US"
"21020","US"
"21021","US"
"21022","US"
"21023","US"
"21024","US"
"21025","US"
"21026","US"
"21027","US"
"21028","US"
"21029","US"
"21030","US"
"21031","US"
"21032","US"
"21033","US"
"21034","US"
"21035","US"
"21036","US"
"21037","US"
"21038","US"
"21039","US"
"21040","US"
"21041","US"
"21042","US"
"21043","US"
"21044","US"
"21045","US"
"21046","US"
"21047","US"
"21048","US"
"21049","US"
"21050","US"
"21051","US"
"21052","US"
"21053","US"
"21054","US"
"21055","US"
"21056","US"
"21057","US"
"21058","US"
"21059","US"
"21060","US"
"21061","US"
"21062","US"
"21063","US"
"21064","US"
"21065","US"
"21066","US"
"21067","US"
"21068","US"
"21069","US"
"21070","US"
"21071","US"
"21072","US"
"21073","US"
"21074","US"
"21075","US"
"21076","US"
"21077","US"
"21078","US"
"21079","US"
"21080","US"
"21081","US"
"21082","US"
"21083","US"
"21084","US"
"21085","US"
"21086","US"
"21087","US"
"21088","US"
"21089","US"
"21090","US"
"21091","US"
"21092","US"
"21093","US"
"21094","US"
"21095","US"
"21096","US"
"21097","US"
"21098","US"
"21099","US"
"21100","US"
"21101","US"
"21102","US"
"21103","US"
"21104","US"
"21105","US"
"21106","US"
"21107","US"
"21108","US"
"21109","US"
"21110","US"
"21111","US"
"21112","US"
"21113","US"
"21114","US"
"21115","US"
"21116","US"
"21117","US"
"21118","US"
"21119","US"
"21120","US"
"21121","US"
"21122","US"
"21123","US"
"21124","US"
"21125","US"
"21126","US"
"21127","US"
"21128","US"
"21129","US"
"21130","US"
"21131","US"
"21132","US"
"21133","US"
"21134","US"
"21135","US"
"21136","US"
"21137","US"
"21138","US"
"21139","US"
"21140","US"
"21141","US"
"21142","US"
"21143","US"
"21144","US"
"21145","US"
"21146","US"
"21147","US"
"21148","US"
"21149","US"
"21150","US"
"21151","US"
"21152","US"
"21153","US"
"21154","US"
"21155","US"
"21156","US"
"21157","US"
"21158","US"
"21159","US"
"21160","US"
"21161","US"
"21162","US"
"21163","US"
"21164","US"
"21165","US"
"21166","US"
"21167","US"
"21168","US"
"21169","US"
"21170","US"
"21171","US"
"21172","US"
"21173","US"
"21174","US"
"21175","US"
"21176","US"
"21177","US"
"21178","US"
"21179","US"
"21180","US"
"21181","US"
"21182","US"
"21183","US"
"21184","US"
"21185","US"
"21186","US"
"21187","US"
"21188","US"
"21189","US"
"21190","US"
"21191","US"
"21192","US"
"21193","US"
"21194","US"
"21195","US"
"21196","US"
"21197","US"
"21198","US"
"21199","US"
"21200","US"
"21201","US"
"21202","US"
"21203","US"
"21204","US"
"21205","US"
"21206","US"
"21207","US"
"21208","US"
"21209","US"
"21210","US"
"21211","US"
"21212","US"
"21213","US"
"21214","US"
"21215","US"
"21216","US"
"21217","US"
"21218","US"
"21219","US"
"21220","US"
"21221","US"
"21222","US"
"21223","US"
"21224","US"
"21225","US"
"21226","US"
"21227","US"
"21228","US"
"21229","US"
"21230","US"
"21231","US"
"21232","US"
"21233","US"
"21234","US"
"21235","US"
"21236","US"
"21237","US"
"21238","US"
"21239","US"
"21240","US"
"21241","US"
"21242","US"
"21243","US"
"21244","US"
"21245","US"
"21246","US"
"21247","US"
"21248","US"
"21249","US"
"21250","US"
"21251","US"
"21252","US"
"21253","US"
"21254","US"
"21255","US"
"21256","US"
"21257","US"
"21258","US"
"21259","US"
"21260","US"
"21261","US"
"21262","US"
"21263","US"
"21264","US"
"21265","US"
"21266","US"
"21267","US"
"21268","US"
"21269","US"
"21270","US"
"21271","US"
"21272","US"
"21273","US"
"21274","US"
"21275","US"
"21276","US"
"21277","US"
"21278","US"
"21279","US"
"21280","US"
"21281","US"
"21282","US"
"21283","US"
"21284","US"
"21285","US"
"21286","US"
"21287","US"
"21288","US"
"21289","US"
"21290","US"
"21291","US"
"21292","US"
"21293","US"
"21294","US"
"21295","US"
"21296","US"
"21297","US"
"21298","US"
"21299","US"
"21300","US"
"21301","US"
"21302","US"
"21303","US"
"21304","US"
"21305","US"
"21306","US"
"21307","US"
"21308","US"
"21309","US"
"21310","US"
"21311","US"
"21312","US"
"21313","US"
"21314","US"
"21315","US"
"21316","US"
"21317","US"
"21318","US"
"21319","US"
"21320","US"
"21321","US"
"21322","US"
"21323","US"
"21324","US"
"21325","US"
"21326","US"
"21327","US"
"21328","US"
"21329","US"
"21330","US"
"21331","US"
"21332","US"
"21333","US"
"21334","US"
"21335","US"
"21336","US"
"21337","US"
"21338","US"
"21339","US"
"21340","US"
"21341","US"
"21342","US"
"21343","US"
"21344","US"
"21345","US"
"21346","US"
"21347","US"
"21348","US"
"21349","US"
"21350","US"
"21351","US"
"21352","US"
"21353","US"
"21354","US"
"21355","US"
"21356","US"
"21357","US"
"21358","US"
"21359","US"
"21360","US"
"21361","US"
"21362","US"
"21363","US"
"21364","US"
"21365","US"
"21366","US"
"21367","US"
"21368","US"
"21369","US"
"21370","US"
"21371","US"
"21372","US"
"21373","US"
"21374","US"
"21375","US"
"21376","US"
"21377","US"
"21378","US"
"21379","US"
"21380","US"
"21381","US"
"21382","US"
"21383","US"
"21384","US"
"21385","US"
"21386","US"
"21387","US"
"21388","US"
"21389","US"
"21390","US"
"21391","US"
"21392","US"
"21393","US"
"21394","US"
"21395","US"
"21396","US"
"21397","US"
"21398","US"
"21399","US"
"21400","US"
"21401","US"
"21402","US"
"21403","US"
"21404","US"
"21405","US"
"21406","US"
"21407","US"
"21408","other"
"21409","US"
"21410","US"
"21411","US"
"21412","US"
"21413","US"
"21414","US"
"21415","US"
"21416","US"
"21417","US"
"21418","US"
"21419","US"
"21420","US"
"21421","US"
"21422","US"
"21423","US"
"21424","US"
"21425","US"
"21426","US"
"21427","US"
"21428","US"
"21429","US"
"21430","US"
"21431","US"
"21432","US"
"21433","US"
"21434","US"
"21435","US"
"21436","US"
"21437","US"
"21438","US"
"21439","US"
"21440","US"
"21441","US"
"21442","US"
"21443","US"
"21444","US"
"21445","US"
"21446","US"
"21447","US"
"21448","US"
"21449","US"
"21450","US"
"21451","US"
"21452","US"
"21453","US"
"21454","US"
"21455","US"
"21456","US"
"21457","US"
"21458","US"
"21459","US"
"21460","US"
"21461","US"
"21462","US"
"21463","US"
"21464","US"
"21465","US"
"21466","US"
"21467","US"
"21468","US"
"21469","US"
"21470","US"
"21471","US"
"21472","US"
"21473","US"
"21474","US"
"21475","US"
"21476","US"
"21477","US"
"21478","US"
"21479","US"
"21480","US"
"21481","US"
"21482","US"
"21483","US"
"21484","US"
"21485","US"
"21486","US"
"21487","US"
"21488","US"
"21489","US"
"21490","US"
"21491","US"
"21492","US"
"21493","US"
"21494","US"
"21495","US"
"21496","US"
"21497","US"
"21498","US"
"21499","US"
"21500","US"
"21501","US"
"21502","US"
"21503","US"
"21504","US"
"21505","US"
"21506","US"
"21507","US"
"21508","US"
"21509","US"
"21510","US"
"21511","US"
"21512","US"
"21513","US"
"21514","US"
"21515","US"
"21516","US"
"21517","US"
"21518","US"
"21519","US"
"21520","US"
"21521","US"
"21522","US"
"21523","US"
"21524","US"
"21525","US"
"21526","US"
"21527","US"
"21528","US"
"21529","US"
"21530","US"
"21531","US"
"21532","US"
"21533","US"
"21534","US"
"21535","US"
"21536","US"
"21537","US"
"21538","US"
"21539","US"
"21540","US"
"21541","US"
"21542","US"
"21543","US"
"21544","US"
"21545","US"
"21546","US"
"21547","US"
"21548","US"
"21549","US"
"21550","US"
"21551","US"
"21552","US"
"21553","US"
"21554","US"
"21555","US"
"21556","US"
"21557","US"
"21558","US"
"21559","US"
"21560","US"
"21561","US"
"21562","US"
"21563","US"
"21564","US"
"21565","US"
"21566","US"
"21567","US"
"21568","US"
"21569","US"
"21570","US"
"21571","US"
"21572","US"
"21573","US"
"21574","US"
"21575","US"
"21576","US"
"21577","US"
"21578","US"
"21579","US"
"21580","US"
"21581","US"
"21582","US"
"21583","US"
"21584","US"
"21585","US"
"21586","US"
"21587","US"
"21588","US"
"21589","US"
"21590","US"
"21591","US"
"21592","US"
"21593","US"
"21594","US"
"21595","US"
"21596","US"
"21597","US"
"21598","US"
"21599","US"
"21600","US"
"21601","US"
"21602","US"
"21603","US"
"21604","US"
"21605","US"
"21606","US"
"21607","US"
"21608","US"
"21609","US"
"21610","US"
"21611","US"
"21612","US"
"21613","US"
"21614","US"
"21615","US"
"21616","US"
"21617","US"
"21618","US"
"21619","US"
"21620","US"
"21621","US"
"21622","US"
"21623","US"
"21624","US"
"21625","US"
"21626","US"
"21627","US"
"21628","US"
"21629","US"
"21630","US"
"21631","US"
"21632","US"
"21633","US"
"21634","US"
"21635","US"
"21636","US"
"21637","US"
"21638","US"
"21639","US"
"21640","US"
"21641","US"
"21642","US"
"21643","US"
"21644","US"
"21645","US"
"21646","US"
"21647","US"
"21648","US"
"21649","US"
"21650","US"
"21651","US"
"21652","US"
"21653","US"
"21654","US"
"21655","US"
"21656","US"
"21657","US"
"21658","US"
"21659","US"
"21660","US"
"21661","US"
"21662","US"
"21663","US"
"21664","US"
"21665","US"
"21666","US"
"21667","US"
"21668","US"
"21669","US"
"21670","US"
"21671","US"
"21672","US"
"21673","US"
"21674","US"
"21675","US"
"21676","US"
"21677","US"
"21678","US"
"21679","US"
"21680","US"
"21681","US"
"21682","US"
"21683","US"
"21684","US"
"21685","US"
"21686","US"
"21687","US"
"21688","US"
"21689","US"
"21690","US"
"21691","US"
"21692","US"
"21693","US"
"21694","US"
"21695","US"
"21696","US"
"21697","US"
"21698","US"
"21699","US"
"21700","US"
"21701","US"
"21702","US"
"21703","US"
"21704","US"
"21705","US"
"21706","US"
"21707","US"
"21708","US"
"21709","US"
"21710","US"
"21711","US"
"21712","US"
"21713","US"
"21714","US"
"21715","US"
"21716","US"
"21717","US"
"21718","US"
"21719","US"
"21720","US"
"21721","US"
"21722","US"
"21723","US"
"21724","US"
"21725","US"
"21726","US"
"21727","US"
"21728","US"
"21729","US"
"21730","US"
"21731","US"
"21732","US"
"21733","US"
"21734","US"
"21735","US"
"21736","US"
"21737","US"
"21738","US"
"21739","US"
"21740","US"
"21741","US"
"21742","US"
"21743","US"
"21744","US"
"21745","US"
"21746","US"
"21747","US"
"21748","US"
"21749","US"
"21750","US"
"21751","US"
"21752","US"
"21753","US"
"21754","US"
"21755","US"
"21756","US"
"21757","US"
"21758","US"
"21759","US"
"21760","US"
"21761","US"
"21762","US"
"21763","US"
"21764","US"
"21765","US"
"21766","US"
"21767","US"
"21768","US"
"21769","US"
"21770","US"
"21771","US"
"21772","US"
"21773","US"
"21774","US"
"21775","US"
"21776","US"
"21777","US"
"21778","US"
"21779","US"
"21780","US"
"21781","US"
"21782","US"
"21783","US"
"21784","US"
"21785","US"
"21786","US"
"21787","US"
"21788","US"
"21789","US"
"21790","US"
"21791","US"
"21792","US"
"21793","US"
"21794","US"
"21795","US"
"21796","US"
"21797","US"
"21798","US"
"21799","US"
"21800","US"
"21801","US"
"21802","US"
"21803","US"
"21804","US"
"21805","US"
"21806","US"
"21807","US"
"21808","US"
"21809","US"
"21810","US"
"21811","US"
"21812","US"
"21813","US"
"21814","US"
"21815","US"
"21816","US"
"21817","US"
"21818","US"
"21819","US"
"21820","US"
"21821","US"
"21822","US"
"21823","US"
"21824","US"
"21825","US"
"21826","US"
"21827","US"
"21828","US"
"21829","US"
"21830","US"
"21831","US"
"21832","US"
"21833","US"
"21834","US"
"21835","US"
"21836","US"
"21837","US"
"21838","US"
"21839","US"
"21840","US"
"21841","US"
"21842","US"
"21843","US"
"21844","US"
"21845","US"
"21846","US"
"21847","US"
"21848","US"
"21849","US"
"21850","US"
"21851","US"
"21852","US"
"21853","US"
"21854","US"
"21855","US"
"21856","US"
"21857","US"
"21858","US"
"21859","US"
"21860","US"
"21861","US"
"21862","US"
"21863","US"
"21864","US"
"21865","US"
"21866","US"
"21867","US"
"21868","US"
"21869","US"
"21870","US"
"21871","US"
"21872","US"
"21873","US"
"21874","US"
"21875","US"
"21876","US"
"21877","US"
"21878","US"
"21879","US"
"21880","US"
"21881","US"
"21882","US"
"21883","US"
"21884","US"
"21885","US"
"21886","US"
"21887","US"
"21888","US"
"21889","US"
"21890","US"
"21891","US"
"21892","US"
"21893","US"
"21894","US"
"21895","US"
"21896","US"
"21897","US"
"21898","US"
"21899","US"
"21900","US"
"21901","US"
"21902","US"
"21903","US"
"21904","US"
"21905","US"
"21906","US"
"21907","US"
"21908","US"
"21909","US"
"21910","US"
"21911","US"
"21912","US"
"21913","US"
"21914","US"
"21915","US"
"21916","US"
"21917","other"
"21918","US"
"21919","US"
"21920","US"
"21921","US"
"21922","US"
"21923","US"
"21924","US"
"21925","US"
"21926","US"
"21927","US"
"21928","US"
"21929","US"
"21930","US"
"21931","US"
"21932","US"
"21933","US"
"21934","US"
"21935","US"
"21936","US"
"21937","IT"
"21938","US"
"21939","US"
"21940","US"
"21941","US"
"21942","US"
"21943","US"
"21944","US"
"21945","US"
"21946","US"
"21947","US"
"21948","US"
"21949","US"
"21950","US"
"21951","US"
"21952","US"
"21953","US"
"21954","US"
"21955","US"
"21956","US"
"21957","US"
"21958","US"
"21959","US"
"21960","US"
"21961","US"
"21962","US"
"21963","US"
"21964","US"
"21965","US"
"21966","US"
"21967","US"
"21968","US"
"21969","US"
"21970","US"
"21971","US"
"21972","US"
"21973","US"
"21974","US"
"21975","US"
"21976","US"
"21977","US"
"21978","US"
"21979","US"
"21980","US"
"21981","US"
"21982","US"
"21983","US"
"21984","US"
"21985","US"
"21986","US"
"21987","US"
"21988","US"
"21989","US"
"21990","US"
"21991","US"
"21992","US"
"21993","US"
"21994","US"
"21995","US"
"21996","US"
"21997","US"
"21998","US"
"21999","US"
"22000","US"
"22001","US"
"22002","US"
"22003","US"
"22004","US"
"22005","US"
"22006","US"
"22007","US"
"22008","US"
"22009","US"
"22010","US"
"22011","US"
"22012","US"
"22013","US"
"22014","US"
"22015","US"
"22016","US"
"22017","US"
"22018","US"
"22019","US"
"22020","US"
"22021","US"
"22022","US"
"22023","US"
"22024","US"
"22025","US"
"22026","US"
"22027","US"
"22028","US"
"22029","US"
"22030","US"
"22031","US"
"22032","US"
"22033","US"
"22034","US"
"22035","IT"
"22036","US"
"22037","US"
"22038","US"
"22039","US"
"22040","US"
"22041","US"
"22042","US"
"22043","US"
"22044","US"
"22045","US"
"22046","US"
"22047","US"
"22048","US"
"22049","US"
"22050","US"
"22051","US"
"22052","US"
"22053","US"
"22054","US"
"22055","US"
"22056","US"
"22057","US"
"22058","US"
"22059","US"
"22060","US"
"22061","US"
"22062","US"
"22063","US"
"22064","US"
"22065","US"
"22066","US"
"22067","US"
"22068","US"
"22069","US"
"22070","US"
"22071","US"
"22072","US"
"22073","US"
"22074","US"
"22075","US"
"22076","US"
"22077","US"
"22078","US"
"22079","US"
"22080","US"
"22081","US"
"22082","US"
"22083","US"
"22084","US"
"22085","US"
"22086","US"
"22087","US"
"22088","US"
"22089","US"
"22090","US"
"22091","US"
"22092","US"
"22093","US"
"22094","US"
"22095","US"
"22096","US"
"22097","US"
"22098","US"
"22099","US"
"22100","US"
"22101","US"
